"Chain","Date","Block","Hash","From","From_label","To","To_label","Token","Token_symbol","Amount"
"eth","2026-01-30 12:30:59","24347697","0xe9a9f332f63b890035594276acb51bacdb0a0bdcf682b584bc074656246eade0","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","29,475,436,878.65905223"
"eth","2026-01-30 13:33:11","24348007","0xc979daeaac5163bce649e7f52182b7a6a0cadf04679aa6424992f835c46b53ea","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","29,387,010,568.02598508"
"eth","2026-01-30 22:23:35","24350647","0x025a7038b1705acb5d810e6a2c968ffdba88fc4a0c86e671c4a264ad27d3bbb1","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","29,298,849,536.32481712"
"eth","2026-01-30 23:27:47","24350966","0x29c7e7b186cf996c6e4c7296b5834a7f8c355f9a9a467cecfc4cc8900e7b474b","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","29,210,952,987.71875267"
"eth","2026-01-31 00:32:35","24351289","0x62013ee3e2c1eb09480bafd8b5f61298d2239ffb0bb8e6bfdfb49f94b647d5b1","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","29,123,320,128.75850641"
"eth","2026-01-31 01:37:59","24351616","0x46fd166d12e4b2654abd51504f2594a1bfef5fd2c2a522c28d05a0292a151f74","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","29,035,950,168.37514089"
"eth","2026-01-31 02:42:23","24351936","0x30bc50989b3acbc80cb7a4446e47e4a84ff2e0dcd8ef8563a2120562053e5f9a","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","28,948,842,317.87292547"
"eth","2026-01-31 03:46:11","24352252","0xdef80744755c9bc6146bd8b3e7e00dc63f59ec840fd76e0ba2beb73a5ea54e7c","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","28,861,995,790.92221669"
"eth","2026-01-31 04:52:23","24352583","0xd34cb3ed99bee560728d580c8b1b328354d4e8b7a3cd5cf805fe4fc215354236","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","28,775,409,803.55236004"
"eth","2026-01-31 05:56:11","24352900","0xefbdc2d31ca3a606c30da9875435a9644da2e5692cff6be0e29e05d3a40432c0","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","28,689,083,574.14461296"
"eth","2026-01-31 07:03:35","24353237","0xe03bf07173fc921c0566c5385617d3f4336072b5cfde15f50ea554ba3cc3ea80","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","28,603,016,323.42508913"
"eth","2026-01-31 08:06:35","24353551","0x317b275882aa18c18985133bc2ccdf5efa0f46a44717ce6a5512d65ad01ca6a5","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","28,517,207,274.45772386"
"eth","2026-01-31 09:12:35","24353881","0x6ac9bc9894ce0c4e2dc21ac51e71d184d6dab86d5f7f427c277610d1372cbb78","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","28,431,655,652.63726069"
"eth","2026-01-31 10:17:11","24354204","0xaf5e9b4900a8bd3e91560c7bffc775424215aa7b34a75cdc4a0a662e04c0778e","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","28,346,360,685.68225890"
"eth","2026-01-31 11:23:35","24354534","0x2484dff49e76e74621c619a5425b99acf0f246d5c5165a0c4ad92ca24f7b7fb6","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","28,261,321,603.62812213"
"eth","2026-01-31 12:26:35","24354847","0x95bd0881008a3a575fedf65a0f602aa108a33b3a717612d0bdfac59dd967100a","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","28,176,537,638.82014776"
"eth","2026-01-31 13:32:23","24355175","0x62170a73acec9045797b5dd5e278f2901efb3095d0aef0d310c3324b1445c73f","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","28,092,008,025.90659732"
"eth","2026-01-31 22:28:23","24357838","0x2b2eda468b2ab5788b4ffe09f889bcdc31a3ef21fb46b22821520fb7336418de","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","28,007,732,001.83178753"
"eth","2026-01-31 23:32:11","24358154","0x4bdf9d8b67b0fc9885f21e82eb07c8162b459cfa0be5b37ea8f7e68b69285119","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","27,923,708,805.82920216"
"eth","2026-02-01 00:33:11","24358457","0xa5942004d60aab2e7ceddbd3004693368ac73e62988d1aada58c7566250f40ef","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","27,839,937,679.41462456"
"eth","2026-02-01 01:36:47","24358773","0x5831361e0bb2b871ec8909b1b3a8aab478664af1879b33df1e50a0b5825ae173","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","27,756,417,866.37929068"
"eth","2026-02-01 03:46:35","24359420","0xc85d87107b528896e9ed1c6bb37f00d9b99317b54ffd0c50013c1ad2ea127cec","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","27,673,148,612.78306281"
"eth","2026-02-01 04:53:11","24359751","0x36e3d764252ec35ffcb7ada0773010e7f399bfcbb123b324af72fe08502bd320","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","27,590,129,166.94762362"
"eth","2026-02-01 05:56:35","24360065","0x43a2d18d83033fd4b929a0ffc53cf927e0a437122073d2f771a84aaf0d9bc137","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","27,507,358,779.44969075"
"eth","2026-02-01 07:01:59","24360389","0x7a738a75ca0807343833fe78195a06772caae29ef4e5fbdecea130620cce9a63","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","27,424,836,703.11425168"
"eth","2026-02-01 08:06:23","24360711","0x7520c410885c1b27a93d8aa1bcdd61f03def61838f7fd9b4928bac58962567c4","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","27,342,562,193.00781892"
"eth","2026-02-01 09:13:11","24361043","0xe890934f6068d36d694410eb4aa620d3c27c9e9e0971d453eb2222a2dae4f2b3","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","27,260,534,506.43170547"
"eth","2026-02-01 10:17:23","24361362","0x4c59acc3c9969d8b4aaa1d2b44931efa7dbddfa259741cc0c1db7b3d7c13db04","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","27,178,752,902.91532035"
"eth","2026-02-01 12:27:23","24362010","0xb782c12df0816c616d24b04ffbd79250d3fc989e3049ae87acb0bc77c41c9caa","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","27,097,216,644.20948439"
"eth","2026-02-01 13:31:47","24362331","0xd9e9de6af4a17ede55d6c6fae1de0f772c5a20713e39f111eb3f4e16bcf9f94a","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","27,015,924,994.27976594"
"eth","2026-02-01 22:26:47","24364988","0x63a8fc5e07b0880962254c3703f1d17e2dd8563be254c8a41c00bfaab88d2493","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","26,934,877,219.29983664"
"eth","2026-02-02 00:35:11","24365627","0xef2179e6fd1387792254384fb2f8b9654d45d3fa92286a62a86f900eb2174cfc","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","26,854,072,587.64484713"
"eth","2026-02-02 02:41:59","24366259","0xcc6520e3ee28232b636c1a70d9ecacb0a785aef02a77aa4467cc50e6940b93bb","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","26,773,510,369.88482259"
"eth","2026-02-02 04:56:47","24366930","0x2ababe8ea627485c5d115a602a2e5af1587fa059b6925ebeb3ad73339dfa267d","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","26,693,189,838.77807812"
"eth","2026-02-02 06:00:11","24367243","0x10203d802a9415b1b7bdace89bc6dc73b384da2572c913bd6742d4dda38fa3fd","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","26,613,110,269.26465389"
"eth","2026-02-02 07:02:23","24367552","0xfa71eb4631e95bc2d793b23601fc822b640d3524e9ad4bbeeb0429b01e2e165e","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","26,533,270,938.45976992"
"eth","2026-02-02 09:12:47","24368201","0xab710e42c1ae634af4e42856a9096e9eb629e2e6fca35614929f3167accf2b51","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","26,453,671,125.64730061"
"eth","2026-02-02 11:24:11","24368855","0xec171a582629ef05c6de4712bd60c82f94e282f95ab7af1f73271c5f7b5118bf","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","26,374,310,112.27326871"
"eth","2026-02-02 22:23:23","24372131","0xc0641ef0a4cb38a8df4b6ac8ee72616e044c2375ad074c5299079795e51c5db2","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","26,295,187,181.93935891"
"eth","2026-02-02 23:26:59","24372448","0x2df5c6a5cc2979dff56a39b12603a51106e05c2e56f104ff0bbbd70ba5af9c01","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","26,216,301,620.39645083"
"eth","2026-02-03 00:33:23","24372779","0x9e6f6f1f17d31e5db67bd1dd561dd36343596387360750dc5d2bf392a2a13f65","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","26,137,652,715.53817148"
"eth","2026-02-03 02:45:47","24373434","0x7fae5ed811be7479befe888955dc9e346f7fe23b5e4899ec06c18d4d73d7bf81","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","26,059,239,757.39446696"
"eth","2026-02-03 03:46:11","24373732","0x558458fba56792aeb6f668e898a821ad471b82fc5bad91833c549697a5bcfc04","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","25,981,062,038.12519356"
"eth","2026-02-03 05:57:11","24374386","0x9d8da543012891169d09c1ae38ea6840b8193754b66a15e2a080eb5d9295d97d","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","25,903,118,852.01372798"
"eth","2026-02-03 07:01:23","24374704","0x3c1fc71df1039d26f831176dd83669df3799cb9a8c50e45f87f1067e7703ad97","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","25,825,409,495.46059680"
"eth","2026-02-03 08:08:11","24375037","0x9a20b95b2f402bde1c882388739ca0586e82ddbd59a6f9a0ba26d85ba64f1776","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","25,747,933,266.97712501"
"eth","2026-02-03 09:15:59","24375375","0x0e4dda89e8e5efb3d617d02dc0fa21585d7bbe9573c54f7b18c0bcfdd9b1fd45","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","25,670,689,467.17910363"
"eth","2026-02-03 10:22:11","24375706","0xd734ef5822943218c1cab5c6893e78f8694619c698a8837f6b572ebfac208ed4","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","25,593,677,398.78047632"
"eth","2026-02-03 12:27:47","24376326","0x15c1841ee2f2cfb14b8ab941dcb4d1a20a7d9664205c2a7188feb70fc05e904f","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","25,516,896,366.58995489"
"eth","2026-02-03 13:31:23","24376643","0x622ca5a07a14314b55121724050abc855950fddef759602955c57662a9f81423","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","25,440,345,677.49309503"
"eth","2026-02-03 14:42:23","24376997","0xe4d9630877773297bf2357bb084c949a6d5467da53fc435ac5167bc33b71c270","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","25,364,024,640.46352574"
"eth","2026-02-03 22:24:11","24379286","0x9f445ae92abc0c8bf89c55888bf0b274cb480ab89fdb64cd6a2e0dfe56fff7ed","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","25,287,932,566.54504516"
"eth","2026-02-03 23:26:35","24379596","0x4aa9d3d029d8dd41363f852d2eaf617db5658c7bfc7ad9cea87d404e7f265cdd","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","25,212,068,768.84832003"
"eth","2026-02-04 00:31:59","24379922","0x855d818168e015fb8ce6ef066b12563ce63f7728ba2107086385a74192cad291","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","25,136,432,562.54468507"
"eth","2026-02-04 01:36:23","24380244","0x1e4a86ad3ab6ddf487545c218a7061557c49c90cbb30136e4db4153698174cbd","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","25,061,023,264.85996101"
"eth","2026-02-04 02:43:35","24380579","0x2743d559913f3dd8b960b939d9a8c3fee1acac8fc1575aa51da00dd0dc166e4c","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","24,985,840,195.06829113"
"eth","2026-02-04 03:46:23","24380891","0xd793c4018861f83ebf98078f06be0b8ad2ff8a54e78216f6ecb3f0c340c017b6","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","24,910,882,674.48599626"
"eth","2026-02-04 05:56:23","24381535","0xceef28c49382f338ec3a2c1cbddade6608026c840cfbf44e1e0825be7620965b","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","24,836,150,026.46544827"
"eth","2026-02-04 07:02:23","24381864","0x6f942d125fcd53a1031e7b1d76eda241e0628271834dad0349c1c8ace441fce0","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","24,761,641,576.38896192"
"eth","2026-02-04 08:06:11","24382183","0x1efbf2eea63f5715453753dc2c7f30105f345e25b9c3868412d3ec5682bce266","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","24,687,356,651.66270504"
"eth","2026-02-04 10:16:59","24382834","0xd67343b1a13c02b2dff78d3416cf6cf61dfab654fba98506690e2fa92e470e00","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","24,613,294,581.71062692"
"eth","2026-02-04 11:22:47","24383163","0xd4667c27487fabffcc96f27fce8d10e52c5de109cd261b02ffd0ff8ec643cd62","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","24,539,454,697.96840504"
"eth","2026-02-04 12:27:23","24383484","0x1c83fdcaabe081350487a41adba5c8f0b779799923d49f5def7e993fc1d9c930","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","24,465,836,333.87740983"
"eth","2026-02-04 13:34:23","24383818","0x310f8d953b2c26c5d8d2599c7dfcca5abe9e55c965eabd0e9e3a3d272e1f953a","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","24,392,438,824.87868760"
"eth","2026-02-04 23:28:59","24386760","0xcc9a1056a2b630d48544df8478ed7f7aee7fab089031efd94b466011e43e7548","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","24,319,261,508.40696153"
"eth","2026-02-05 00:32:11","24387074","0x7c06a952a77b5192074cd230793eb6a57a129c16b78a0f060bcf53fafbfedd4d","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","24,246,303,723.88465065"
"eth","2026-02-05 02:01:59","24387521","0xef4edfd1024647af86e376674eeb3ef3a541a438d05cd1b4058342742a9c80a7","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","24,173,564,812.71590670"
"eth","2026-02-05 09:02:47","24389608","0xde9ca8f69977f47e2404860a2a20ae006d6885334bd259f55bad522c2d9a90d2","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","24,101,044,118.28066898"
"eth","2026-02-05 23:36:47","24393949","0x096d083d5b90024b51a51b110f8c8215c369618d358076a9007c0fb11ad49b35","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","24,028,740,985.92873697"
"eth","2026-02-19 22:24:11","24493858","0xcc9d72e72b96387308969eb1f48e60cfd6c597a3318ccc06d75b2c0a932d5e61","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x000000000000000000000000000000000000dead","Null: 0x00...dEaD","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","30,805,829,012.05508824"
"eth","2026-01-29 17:18:23","24341956","0x627dd55b5891510c03f3d82a4e2f9016f9d9af555204b9552f269f30ad2894ca","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x5e1f62dac767b0491e3ce72469c217365d5b48cc","DexRouter","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0.00773222"
"eth","2026-01-29 20:52:11","24343022","0xfddd6e7776185539e24817cc573f25e701ad6253fab622180a79508acf452e70","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x5e1f62dac767b0491e3ce72469c217365d5b48cc","DexRouter","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0.00760420"
"eth","2026-01-29 17:18:23","24341956","0x627dd55b5891510c03f3d82a4e2f9016f9d9af555204b9552f269f30ad2894ca","0xe583532c08ac2c92c2b29e5a324afb433ed1d8d4","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","99,646,732,129.26451979"
